Возраст,"Рост, см","Вес, кг","Семейное положение_состою в браке, живем порознь",Семейное положение_состою в браке,Семейное положение_не указано,"Дети_есть, уже взрослые","Дети_есть, живем вместе","Дети_нет, но хотелось бы",Дети_нет,Дети_не указано,Курение_редко,Курение_курю,Курение_не указано,Алкоголь_не пью вообще,Алкоголь_люблю выпить,Алкоголь_не указано,Доход_хорошо зарабатываю / обеспечен,Доход_постоянный небольшой доход,Доход_непостоянные заработки,Доход_не указано,Проживание_нет постоянного жилья,Проживание_комната,Проживание_живу с приятелем / с подругой,Проживание_живу с родителями,Проживание_живу с партнером или с супругой,Проживание_не указано,Наличие автомобиля_нет,Наличие автомобиля_не указано,Тело_спортивное,Тело_обычное,Тело_мускулистое,Тело_худощавое,Тело_не указано,Цвет волос_темные,Цвет волос_седые,Цвет волос_яркие,Цвет волос_мелированные,Цвет волос_бритый наголо,Цвет волос_рыжие,Цвет волос_не указано,Цвет глаз_голубые,Цвет глаз_карие,Цвет глаз_серые,Цвет глаз_другие,Цвет глаз_не указано,Знакомлюсь для_флирта,Знакомлюсь для_любви и романтики,Знакомлюсь для_cерьезных отношений,Знакомлюсь для_переписки,Знакомлюсь для_другого,Знание языков_русский,Знание языков_английский,Знание языков_немецкий,Знание языков_французский,Знание языков_испанский,Знание языков_итальянский,Пол
-1.016660928822573,1.3846153258100347,0.46215414227060175,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1,0,0,0,1,0,0,0,0,0,1
-0.8643004929771976,1.0073209954549012,-0.43568474289174564,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1,0,0,0,0,0,0,0,0,0,1
0.9640247371673081,-0.03578685905635056,-0.031024963663645398,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,1,1,0,0,0,0,0,0,0,0,0
-0.48339940336375886,-0.568437678381245,-0.5115584514970145,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,0,1,0,0,0,0,0,0,0,0
2.3352686597756875,-1.7890958060007949,-0.9794463212295053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0
1.7258269163941855,-1.1232822818446768,0.47479976037147986,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0
1.6496466984714977,-0.6794065990739314,0.34834357936269855,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0
-1.321381800513324,1.0073209954549012,-0.43568474289174564,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1,0,0,0,0,0,0,0,0,0,1
2.106728006007624,0.2971199030217085,-0.29658294378208616,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0
0.126042340017743,-0.0135930749178133,0.8794595395995799,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0
